"#","URL","Status","Note","Tab Open","Failed"
"328","https://www.bmwride.com/2025-bmw-r-1250-rt-for-sale-northern-california/","pending","","no","no"
"329","https://www.bmwride.com/2025-bmw-r-12-ninet-for-sale-northern-california-nc/","pending","","no","no"
"330","https://www.bmwride.com/2025-bmw-r-18-roctane-for-sale-northern-california/","pending","","no","no"
"331","https://www.bmwride.com/3asy-ride-financing-driving-customer-loyalty/","pending","","no","no"
"332","https://www.bmwride.com/about/","pending","","no","no"
"333","https://www.bmwride.com/adventure/","pending","","no","no"
"334","https://www.bmwride.com/annual-specials/","pending","","no","no"
"335","https://www.bmwride.com/appointment/","pending","","no","no"
"336","https://www.bmwride.com/august-offer-2/","pending","","no","no"
"337","https://www.bmwride.com/blog/","pending","","no","no"
"338","https://www.bmwride.com/bmw-car-club-of-america-program/","pending","","no","no"
"339","https://www.bmwride.com/bmw-f-750-gs/","pending","","no","no"
"340","https://www.bmwride.com/bmw-f-850-gs/","pending","","no","no"
"341","https://www.bmwride.com/bmw-g-310-gs/","pending","","no","no"
"342","https://www.bmwride.com/bmw-k-1600-grand-america/","pending","","no","no"
"343","https://www.bmwride.com/bmw-motorcycle-camping-gear-northern-california/","pending","","no","no"
"344","https://www.bmwride.com/bmw-motorrad-concept-r18/","pending","","no","no"
"345","https://www.bmwride.com/bmw-ride-payment/","pending","","no","no"
"346","https://www.bmwride.com/bmw-tire-wheel-protection/","pending","","no","no"
"347","https://www.bmwride.com/c-400-x/","pending","","no","no"
"348","https://www.bmwride.com/c-650-gt-3/","pending","","no","no"
"349","https://www.bmwride.com/c-650-sport-2/","pending","","no","no"
"350","https://www.bmwride.com/c-650-sport-4/","pending","","no","no"
"351","https://www.bmwride.com/careers/","pending","","no","no"
"352","https://www.bmwride.com/c-evolution-scooter/","pending","","no","no"
"353","https://www.bmwride.com/check-my-vin/","pending","","no","no"
"354","https://www.bmwride.com/contact-grand-opening/","pending","","no","no"
"355","https://www.bmwride.com/cookie-policy-eu/","pending","","no","no"
"356","https://www.bmwride.com/current-events/","pending","","no","no"
"357","https://www.bmwride.com/current-promotions/","pending","","no","no"
"358","https://www.bmwride.com/customer-survey/","pending","","no","no"
"359","https://www.bmwride.com/dealer-info/","pending","","no","no"
"360","https://www.bmwride.com/dealers/","pending","","no","no"
"361","https://www.bmwride.com/dealer-specials/","pending","","no","no"
"362","https://www.bmwride.com/emergency-services-program/","pending","","no","no"
"363","https://www.bmwride.com/event-ride-waiver/","pending","","no","no"
"364","https://www.bmwride.com/f-750-gs/","pending","","no","no"
"365","https://www.bmwride.com/f-850-gs/","pending","","no","no"
"366","https://www.bmwride.com/finance-calculator/","pending","","no","no"
"367","https://www.bmwride.com/focus-bikes/","pending","","no","no"
"368","https://www.bmwride.com/g-650-gs-2/","pending","","no","no"
"369","https://www.bmwride.com/heritage/","pending","","no","no"
"370","https://www.bmwride.com/july-offer/","pending","","no","no"
"371","https://www.bmwride.com/july-offer-northern-california-bmw-motorcycle-dealers/","pending","","no","no"
"372","https://www.bmwride.com/k-1300-s-2/","pending","","no","no"
"373","https://www.bmwride.com/k1600b/","pending","","no","no"
"374","https://www.bmwride.com/k-1600-gtl-exclusive-2/","pending","","no","no"
"375","https://www.bmwride.com/lead-get-pre-approved/","pending","","no","no"
"376","https://www.bmwride.com/lead-submitted/","pending","","no","no"
"377","https://www.bmwride.com/legal/","pending","","no","no"
"378","https://www.bmwride.com/limited-waranty/","pending","","no","no"
"379","https://www.bmwride.com/membership/","pending","","no","no"
"380","https://www.bmwride.com/membershippromo/","pending","","no","no"
"381","https://www.bmwride.com/military-purchase-program/","pending","","no","no"
"382","https://www.bmwride.com/models-adventure/","pending","","no","no"
"383","https://www.bmwride.com/models-heritage/","pending","","no","no"
"384","https://www.bmwride.com/models-roadster/","pending","","no","no"
"385","https://www.bmwride.com/models-sport/","pending","","no","no"
"386","https://www.bmwride.com/models-tour/","pending","","no","no"
"387","https://www.bmwride.com/models-urban-mobility/","pending","","no","no"
"388","https://www.bmwride.com/motorcycles/","pending","","no","no"
"389","https://www.bmwride.com/motorrad-appreciation-program/","pending","","no","no"
"390","https://www.bmwride.com/msf-ridercoach-program/","pending","","no","no"
"391","https://www.bmwride.com/new-bmw-f-750-gs-inventory-for-sale-northern-california/","pending","","no","no"
"392","https://www.bmwride.com/new-bmw-g-310-r-inventory-for-sale-northern-california/","pending","","no","no"
"393","https://www.bmwride.com/new-bmw-k-1600-b-inventory-for-sale-northern-california/","pending","","no","no"
"394","https://www.bmwride.com/new-bmw-k-1600-gtl-inventory-for-sale-northern-california/","pending","","no","no"
"395","https://www.bmwride.com/new-bmw-r-1200-gs-inventory-for-sale-riverside/","pending","","no","no"
"396","https://www.bmwride.com/new-bmw-r-1250-r-inventory-for-sale-northern-california/","pending","","no","no"
"397","https://www.bmwride.com/new-bmw-r-1250-rt-inventory-for-sale-northern-california/","pending","","no","no"
"398","https://www.bmwride.com/new-bmw-r-ninet-pure-inventory-for-sale-northern-california/","pending","","no","no"
"399","https://www.bmwride.com/new-bmw-s-1000-rr-inventory-for-sale-northern-california/","pending","","no","no"
"400","https://www.bmwride.com/new-bmw-s-1000-xr-inventory-for-sale/","pending","","no","no"
"401","https://www.bmwride.com/new-event-5-20/","pending","","no","no"
"402","https://www.bmwride.com/newsletter-signup/","pending","","no","no"
"403","https://www.bmwride.com/new-specials/","pending","","no","no"
"404","https://www.bmwride.com/norcalbmw-current-promotions/","pending","","no","no"
"405","https://www.bmwride.com/northern-california-bmw-motorcycle-routes/","pending","","no","no"
"406","https://www.bmwride.com/northern-california-motorcycle-friendly-cafes-diner/","pending","","no","no"
"407","https://www.bmwride.com/opt-out-preferences/","pending","","no","no"
"408","https://www.bmwride.com/order-parts/","pending","","no","no"
"409","https://www.bmwride.com/parts-accessories/","pending","","no","no"
"410","https://www.bmwride.com/parts-and-service/","pending","","no","no"
"411","https://www.bmwride.com/past-events/","pending","","no","no"
"412","https://www.bmwride.com/photos/","pending","","no","no"
"413","https://www.bmwride.com/pixel-motion-privacy-policy/","pending","","no","no"
"414","https://www.bmwride.com/pre-owned-inventory/","pending","","no","no"
"415","https://www.bmwride.com/privacy/","pending","","no","no"
"416","https://www.bmwride.com/privacy-policy/","pending","","no","no"
"417","https://www.bmwride.com/privacy-statement-eu/","pending","","no","no"
"418","https://www.bmwride.com/privacy-statement-us/","pending","","no","no"
"419","https://www.bmwride.com/quick-quote/","pending","","no","no"
"420","https://www.bmwride.com/request-get-pre-approved/","pending","","no","no"
"421","https://www.bmwride.com/research-2019-bmw-adventure-motorcycle-models/","pending","","no","no"
"422","https://www.bmwride.com/research-2019-bmw-heritage-models/","pending","","no","no"
"423","https://www.bmwride.com/research-2019-bmw-roadster-lineup/","pending","","no","no"
"424","https://www.bmwride.com/research-bikes/","pending","","no","no"
"425","https://www.bmwride.com/resources/","pending","","no","no"
"426","https://www.bmwride.com/ride-on/","pending","","no","no"
"427","https://www.bmwride.com/ride-smart-reward/","pending","","no","no"
"428","https://www.bmwride.com/ride-smart-reward-program/","pending","","no","no"
"429","https://www.bmwride.com/r-nine-t-urban-gs/","pending","","no","no"
"430","https://www.bmwride.com/roadside-assistance/","pending","","no","no"
"431","https://www.bmwride.com/roadside-assistance-limited-warranty/","pending","","no","no"
"432","https://www.bmwride.com/schedule-service/","pending","","no","no"
"433","https://www.bmwride.com/service-specials/","pending","","no","no"
"434","https://www.bmwride.com/shopping-tools/","pending","","no","no"
"435","https://www.bmwride.com/special-offers/","pending","","no","no"
"436","https://www.bmwride.com/street-vibration/","pending","","no","no"
"437","https://www.bmwride.com/take-demo-ride/","pending","","no","no"
"438","https://www.bmwride.com/terms-conditions/","pending","","no","no"
"439","https://www.bmwride.com/the-bmw-card/","pending","","no","no"
"440","https://www.bmwride.com/the-bmw-k-1600-b-grand-america/","pending","","no","no"
"441","https://www.bmwride.com/the-new-bmw-r-1250-gs/","pending","","no","no"
"442","https://www.bmwride.com/the-new-bmw-r-1250-rt/","pending","","no","no"
"443","https://www.bmwride.com/the-new-bmw-s-1000-rr/","pending","","no","no"
"444","https://www.bmwride.com/used/","pending","","no","no"
"445","https://www.bmwride.com/used-specials/","pending","","no","no"
"446","https://www.bmwride.com/value-your-trade/","pending","","no","no"
"447","https://www.bmwride.com/virtual-tour/","pending","","no","no"
